file,directory,date_logged,log_name,contractor,data_type,log_service,log_activity,log_type,log_job,log_run,log_pass,casing_size_manual,section_size,station_number,station_depth,mfc_correction,interpretation_number,date_stamp
CONTENT-MUD_LOG_1.DLIS-111887.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_7_AY3,2010/10/26,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:01:32:26
MUD_LOG_1_INF_1-111888.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_7_AY3,2010/10/26,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:01:32:58
CONTENT-MUD_LOG_1.DLIS-111896.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_7_AY3T2,2010/10/29,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:01:37:34
MUD_LOG_1_INF_1-111897.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_7_AY3T2,2010/10/29,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:01:38:05
CONTENT-MUD_LOG_1.DLIS-111905.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_7_AY3T3,2010/11/01,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:01:43:09
MUD_LOG_1_INF_1-111906.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_7_AY3T3,2010/11/01,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:01:43:41
MUD_LOG1_INF-111920.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8,2005/06/16,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:01:46:41
TAPELIST-MUD_LOG1.DLIS-111921.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8,2005/06/16,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:01:47:12
CONTENT-MUD_LOG_1.DLIS-112518.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_16_Y3,2008/10/03,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:02:00:56
MUD_LOG_1_INF_1-112519.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_16_Y3,2008/10/03,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:02:01:29
CONTENT-MUD_LOG_1.DLIS-112226.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_Y1,2006/04/19,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:02:22:40
MUD_LOG_1_INF_1-112227.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_Y1,2006/04/19,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:02:23:13
CONTENT-MUD_LOG_1.DLIS-112527.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_16_Y3T2,2008/10/09,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:02:38:53
MUD_LOG_1_INF_1-112528.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_16_Y3T2,2008/10/09,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:02:39:24
MUD_LOG_INF-113088.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_28,2002/08/08,AUTOMATIC,GEOSERVICES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:02:41:43
TAPELIST-MUD_LOG.LIS-113089.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_28,2002/08/08,AUTOMATIC,GEOSERVICES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:02:42:16
CONTENT-MUD_LOG_1.DLIS-113511.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_BY2,2007/09/07,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:17:17
MUD_LOG_1_INF_1-113512.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_BY2,2007/09/07,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:17:49
CONTENT-MUD_LOG_1.DLIS-113486.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39,2005/06/26,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:21:29
MUD_LOG_1_INF_1-113487.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39,2005/06/26,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:22:02
CONTENT-MUD_LOG_1.DLIS-113307.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_35_A,2006/03/11,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:38:10
MUD_LOG_1_INF_1-113308.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_35_A,2006/03/11,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:38:42
MUD_LOG_INF-113533.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_40,2004/08/25,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:39:49
TAPELIST-MUD_LOG.DLIS-113537.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_40,2004/08/25,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:43:27
MUD_LOG_INF-113542.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_40_A,2005/03/12,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:45:23
TAPELIST-MUD_LOG.DLIS-113545.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_40_A,2005/03/12,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:48:27
CONTENT-MUD_LOG_1.DLIS-113519.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_BY1,2007/07/29,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:52:42
MUD_LOG_1_INF_1-113520.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_BY1,2007/07/29,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:53:14
CONTENT-MUD_LOG_1.DLIS-113280.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_32,2009/05/20,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:58:31
MUD_LOG_1_INF_1-113282.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_32,2009/05/20,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:59:35
CONTENT-MUD_LOG_1.DLIS-113443.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_AY2T3,2011/04/30,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:04:04:33
MUD_LOG_1_INF_1-113444.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_AY2T3,2011/04/30,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:04:05:05
CONTENT-MUD_LOG_1.DLIS-113479.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_T4,2011/02/23,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:04:09:43
MUD_LOG_1_INF_1-113480.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_T4,2011/02/23,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:04:10:28
CONTENT-MUD_LOG_1.DLIS-113470.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_T3,2011/02/18,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:04:15:06
MUD_LOG_1_INF_1-113471.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_T3,2011/02/18,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:04:15:38
CONTENT-MUD_LOG_1.DLIS-113180.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_30_Y2,2007/01/19,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:04:23:55
MUD_LOG_1_INF_1-113181.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_30_Y2,2007/01/19,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:04:24:26
CONTENT-MUD_LOG_1.DLIS-113501.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_AY1T2,2005/06/26,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:04:28:01
MUD_LOG_1_INF_1-113502.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_AY1T2,2005/06/26,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:04:28:36
CONTENT-MUD_LOG_1.DLIS-113494.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_AY1,2005/06/26,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:04:42:20
MUD_LOG_1_INF_1-113495.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_AY1,2005/06/26,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:04:42:53
MUD_LOG_INF-113076.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_27_A,2001/12/17,AUTOMATIC,GEOSERVICES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:12:03:41
TAPELIST-MUD_LOG.LIS-113077.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_27_A,2001/12/17,AUTOMATIC,GEOSERVICES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:12:04:19
MUD_LOG_INF-112811.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_20,2002/03/04,AUTOMATIC,GEOSERVICES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:14:35:29
TAPELIST-MUD_LOG.LIS-112812.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_20,2002/03/04,AUTOMATIC,GEOSERVICES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:14:36:09
CONTENT-MUD_LOG_1.DLIS-113323.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_36,2010/05/03,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:14:24:29
MUD_LOG_1_INF_1-113325.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_36,2010/05/03,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:14:25:48
CONTENT-MUD_LOG_1.DLIS-112845.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_21_A,2012/02/12,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:14:18:19
MUD_LOG_1_INF_1-112846.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_21_A,2012/02/12,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:14:18:55
CONTENT-MUD_LOG_1.DLIS-113416.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_AY1T2,2011/04/08,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:14:12:49
MUD_LOG_1_INF_1-113417.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_AY1T2,2011/04/08,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:14:13:24
CONTENT-MUD_LOG_1.DLIS-113434.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_AY2T2,2011/04/27,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:54:49
MUD_LOG_1_INF_1-113435.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_AY2T2,2011/04/27,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:55:39
CONTENT-MUD_LOG_1.DLIS-113461.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_T2,2011/02/10,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:47:59
MUD_LOG_1_INF_1-113462.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_T2,2011/02/10,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:49:01
CONTENT-MUD_LOG_1.DLIS-113407.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_AY1,2011/03/30,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:41:45
MUD_LOG_1_INF_1-113408.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_AY1,2011/03/30,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:42:32
MUD_LOG_INF-112817.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_20_A,2002/03/04,AUTOMATIC,GEOSERVICES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:35:42
TAPELIST-MUD_LOG.LIS-112818.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_20_A,2002/03/04,AUTOMATIC,GEOSERVICES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:36:15
MUD_LOG_INF-113064.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_26,2002/10/04,AUTOMATIC,GEOSERVICES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:24:56
TAPELIST-MUD_LOG.LIS-113065.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_26,2002/10/04,AUTOMATIC,GEOSERVICES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:25:34
MUD_LOG_INF-112829.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_20_T2,2002/03/04,AUTOMATIC,GEOSERVICES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:19:14
TAPELIST-MUD_LOG.LIS-112830.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_20_T2,2002/03/04,AUTOMATIC,GEOSERVICES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:19:50
MUD_LOG_INF-114232.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_40_AT2,2005/03/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:11:28:24
TAPELIST-MUD_LOG.DLIS-114237.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_40_AT2,2005/03/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:11:33:33
CONTENT-MUD_LOG_1.DLIS-112609.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_17_CY2T4,2012/10/26,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:23:41:48
MUD_LOG_1_INF_1-112610.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_17_CY2T4,2012/10/26,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:23:42:19
CONTENT-MUD_LOG_1.DLIS-114260.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_41,2010/05/22,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:11:18:09
MUD_LOG_1_INF_1-114262.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_41,2010/05/22,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:11:21:13
WLC_RAW_BHPR-GR-MECH-REMP_MWD_1_INF_1-116038.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:34:46
app-116046.xml,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:42:40
core-116047.xml,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:43:13
LOGGING_SUMMARY_1-116059.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:48:42
sharedStrings-116050.xml,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:44:58
sheet1-116055.xml,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:46:33
sheet1.xml-116057.rels,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:47:39
sheet2-116054.xml,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:46:02
sheet2.xml-116056.rels,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:47:07
styles-116048.xml,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:43:53
theme1-116058.xml,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:48:10
workbook-116049.xml,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:44:26
workbook.xml-116053.rels,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:45:30
[Content_Types]-116045.xml,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY1,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:14:41:23
STATOIL_RAW_DATA_INF_1-116132.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY2,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/26:12:10:23
WLC_RAW_BHPR-GR-MECH-REMP_MWD_1_INF_1-116131.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY2,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/26:12:09:40
WL_RAW_BHPR-GR-MECH-REMP_MWD_1-2_INF_1-116142.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY2,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/26:12:26:32
WL_RAW_BHPR-MECH_TIME_MWD_2-116136.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY2,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/26:12:15:01
WL_RAW_BHPR-MECH_TIME_MWD_1-2_INF_1-116139.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY2,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/26:12:19:12
WL_RAW_BHPR-MECH_TIME_MWD_1-116140.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY2,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/26:12:19:47
STATOIL_RAW_DATA_INF_1-116153.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY3,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:15:49:41
WLC_RAW_BHPR-GR-MECH-REMP_MWD_1_INF_1-116152.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY3,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:15:49:10
WL_RAW_BHPR-GR-MECH-REMP_MWD_1-2_INF_1-116164.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY3,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:16:02:26
WL_RAW_BHPR-MECH_TIME_MWD_2-116158.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY3,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:15:54:01
WL_RAW_BHPR-MECH_TIME_MWD_1-2_INF_1-116161.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY3,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:15:55:36
WL_RAW_BHPR-MECH_TIME_MWD_1-116162.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY3,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:15:56:08
MUD_LOG_1_INF_1-116187.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_39_CY3,2018/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/18:16:23:34
CONTENT-MUD_LOG_1.DLIS-113397.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38,2010/04/17,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:14:54:37
MUD_LOG_1_INF_1-113399.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38,2010/04/17,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:14:56:39
CONTENT-MUD_LOG_1.DLIS-111648.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_3_T2,2009/12/27,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:11:24:24
MUD_LOG_1_INF_1-111649.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_3_T2,2009/12/27,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:11:25:26
CONTENT-MUD_LOG_1.DLIS-113425.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_AY2,2011/04/24,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:09:33
MUD_LOG_1_INF_1-113426.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_38_AY2,2011/04/24,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:10:30
WL_RAW_PROD_AAC-AIMG-CCL-GR_2017-02-04_1-3_INF_1-96265.ASC,/project/recall/prod/arc/norway_a/files/TROLL/NO_31_2_Y_21_AY1H,2017/02/04,AUTOMATIC,SCHLUMBERGER,RAW,,,CEM/CSG_EVAL,,,,,,,.,,,2017/06/08:10:57:11
WL_RAW_PROD_AC-AIMG-CCL-GR_2017-01-30_1-3_INF_1-96235.ASC,/project/recall/prod/arc/norway_a/files/TROLL/NO_31_2_P_23_AY1H,2017/01/30,AUTOMATIC,SCHLUMBERGER,RAW,,,CEM/CSG_EVAL,,,,,,,.,,,2017/06/08:10:27:27
WL_RAW_PROD_AC-AIMG-CCL-GR_2017-01-18_1-3_INF_1-96254.ASC,/project/recall/prod/arc/norway_a/files/TROLL/NO_31_2_P_23_Y1H,2017/01/18,AUTOMATIC,SCHLUMBERGER,RAW,,,CEM/CSG_EVAL,,,,,,,.,,,2017/06/08:10:46:13
WL_RAW_PROD_AAC-AIMG-CCL-GR_2017-03-11_1-4_INF_1-96280.ASC,/project/recall/prod/arc/norway_a/files/TROLL/NO_31_5_H_4_HT2,2017/03/11,AUTOMATIC,SCHLUMBERGER,RAW,,,CEM/CSG_EVAL,,,,,,,.,,,2017/06/08:11:51:33
WL_RAW_PROD_AAC-AIMG-CCL-GR_2017-03-17_1-3_INF_1-96295.ASC,/project/recall/prod/arc/norway_a/files/TROLL/NO_31_5_H_4_HT2,2017/03/17,AUTOMATIC,SCHLUMBERGER,RAW,,,CEM/CSG_EVAL,,,,,,,.,,,2017/06/08:12:12:07
WL_RAW_PROD_AAC-AIMG-CCL-GR_2017-03-21_1-3_INF_1-96307.ASC,/project/recall/prod/arc/norway_a/files/TROLL/NO_31_5_H_4_HT2,2017/03/21,AUTOMATIC,SCHLUMBERGER,RAW,,,CEM/CSG_EVAL,,,,,,,.,,,2017/06/08:12:40:46
